RunNum,Silhouette,PD_Min,PD_Max,PD_Avg
1,0.4009645881289577,1.6183429757207834,5.441562233844366,2.7956294457012736
2,0.3357932231829939,0.9586389927277482,5.281343417141778,2.7528240258169565
3,0.33854685086327696,0.9586389927277482,5.25363771297505,2.8155817385382402
4,0.33846693401713784,0.9586389927277482,5.25363771297505,2.8155817385382393
5,0.40008471189931205,1.6183429757207834,5.441562233844366,2.7956294457012736
6,0.33547389952102247,0.9586389927277482,5.281343417141778,2.7528240258169565
7,0.40008471189931205,1.6183429757207834,5.441562233844366,2.795629445701274
8,0.3384933541317228,0.9586389927277482,5.25363771297505,2.81558173853824
9,0.33762094043419627,0.9586389927277482,5.281343417141778,2.771011161085907
10,0.33843871048563534,0.9586389927277482,5.25363771297505,2.8155817385382402
11,0.33762094043419627,0.9586389927277482,5.281343417141778,2.7710111610859074
12,0.3384933541317228,0.9586389927277482,5.25363771297505,2.8155817385382402
13,0.3382147365675185,0.9586389927277482,5.281343417141778,2.7710111610859074
14,0.40011841453474617,1.6183429757207834,5.441562233844366,2.7956294457012736
15,0.33762094043419627,0.9586389927277482,5.281343417141778,2.771011161085908
16,0.3382147365675185,0.9586389927277482,5.281343417141778,2.771011161085908
17,0.40017228322082204,1.6183429757207834,5.441562233844366,2.7956294457012736
18,0.33815902663388486,0.9586389927277482,5.281343417141778,2.771011161085907
19,0.3302932838445653,1.0629141615380084,5.281343417141778,2.7764535626672187
20,0.3384933541317228,0.9586389927277482,5.25363771297505,2.8155817385382402
21,0.3357932231829939,0.9586389927277482,5.281343417141778,2.7528240258169565
22,0.33762094043419627,0.9586389927277482,5.281343417141778,2.7710111610859074
23,0.3357247700616883,0.9586389927277482,5.281343417141778,2.7528240258169565
24,0.4009645881289577,1.6183429757207834,5.441562233844366,2.795629445701274
25,0.4009645881289577,1.6183429757207834,5.441562233844366,2.795629445701274
26,0.40008471189931205,1.6183429757207834,5.441562233844366,2.795629445701274
27,0.40008471189931205,1.6183429757207834,5.441562233844366,2.795629445701274
28,0.33815902663388486,0.9586389927277482,5.281343417141778,2.7710111610859074
29,0.4009645881289577,1.6183429757207834,5.441562233844366,2.795629445701274
30,0.3306925625803511,0.8625733133631504,5.281343417141778,2.8181343360219486
31,0.40007428112451726,1.6183429757207834,5.441562233844366,2.795629445701274
32,0.3376972947464382,0.9586389927277482,5.281343417141778,2.7710111610859074
33,0.3389469855489911,0.9586389927277482,5.25363771297505,2.8155817385382402
34,0.33762094043419627,0.9586389927277482,5.281343417141778,2.771011161085908
35,0.3384933541317228,0.9586389927277482,5.25363771297505,2.8155817385382402
36,0.40084199700713796,1.6183429757207834,5.441562233844366,2.795629445701274
37,0.40008471189931205,1.6183429757207834,5.441562233844366,2.7956294457012736
38,0.3378671050194941,0.9586389927277482,5.25363771297505,2.81558173853824
39,0.33815902663388486,0.9586389927277482,5.281343417141778,2.771011161085908
40,0.40070348054114735,1.6183429757207834,5.441562233844366,2.7956294457012736
41,0.3392029312584323,0.9586389927277482,5.25363771297505,2.81558173853824
42,0.3384933541317228,0.9586389927277482,5.25363771297505,2.81558173853824
43,0.33762094043419627,0.9586389927277482,5.281343417141778,2.771011161085908
44,0.3357932231829939,0.9586389927277482,5.281343417141778,2.7528240258169565
45,0.33758440249284954,0.9586389927277482,5.281343417141778,2.7710111610859074
46,0.33577844695254494,0.9586389927277482,5.281343417141778,2.752824025816956
47,0.33914920480718064,0.9586389927277482,5.25363771297505,2.81558173853824
48,0.33817715659230974,0.9586389927277482,5.25363771297505,2.81558173853824
49,0.3357247700616883,0.9586389927277482,5.281343417141778,2.7528240258169565
50,0.40084199700713796,1.6183429757207834,5.441562233844366,2.7956294457012736
51,0.4009645881289577,1.6183429757207834,5.441562233844366,2.7956294457012745
52,0.40008471189931205,1.6183429757207834,5.441562233844366,2.7956294457012736
53,0.33034465814626596,1.0629141615380084,5.281343417141778,2.7764535626672173
54,0.33792246691872424,0.9586389927277482,5.25363771297505,2.81558173853824
55,0.4009645881289577,1.6183429757207834,5.441562233844366,2.7956294457012736
56,0.3384933541317228,0.9586389927277482,5.25363771297505,2.8155817385382402
57,0.4009645881289577,1.6183429757207834,5.441562233844366,2.7956294457012736
58,0.33762094043419627,0.9586389927277482,5.281343417141778,2.771011161085908
59,0.33577844695254494,0.9586389927277482,5.281343417141778,2.7528240258169565
60,0.3360737572030611,0.9586389927277482,5.281343417141778,2.7528240258169565
61,0.33854685086327696,0.9586389927277482,5.25363771297505,2.8155817385382402
62,0.33762094043419627,0.9586389927277482,5.281343417141778,2.7710111610859074
63,0.40070348054114735,1.6183429757207834,5.441562233844366,2.795629445701274
64,0.33706531122083133,0.9586389927277482,5.281343417141778,2.7710111610859074
65,0.33843871048563534,0.9586389927277482,5.25363771297505,2.8155817385382402
66,0.33815902663388486,0.9586389927277482,5.281343417141778,2.7710111610859074
67,0.4009645881289577,1.6183429757207834,5.441562233844366,2.795629445701274
68,0.33762741564810766,0.9586389927277482,5.281343417141778,2.7710111610859074
69,0.40008471189931205,1.6183429757207834,5.441562233844366,2.795629445701274
70,0.4001608657334707,1.6183429757207834,5.441562233844366,2.795629445701274
71,0.3384933541317228,0.9586389927277482,5.25363771297505,2.8155817385382402
72,0.4009645881289577,1.6183429757207834,5.441562233844366,2.795629445701274
73,0.3359931326177402,0.9586389927277482,5.281343417141778,2.7528240258169565
74,0.33792246691872424,0.9586389927277482,5.25363771297505,2.8155817385382402
75,0.33843871048563534,0.9586389927277482,5.25363771297505,2.8155817385382402
76,0.3359931326177402,0.9586389927277482,5.281343417141778,2.752824025816957
77,0.33762094043419627,0.9586389927277482,5.281343417141778,2.771011161085908
78,0.3360047365927497,0.9586389927277482,5.281343417141778,2.7528240258169565
79,0.4009645881289577,1.6183429757207834,5.441562233844366,2.7956294457012736
80,0.3360047365927497,0.9586389927277482,5.281343417141778,2.752824025816956
81,0.3378671050194941,0.9586389927277482,5.25363771297505,2.81558173853824
82,0.3392029312584323,0.9586389927277482,5.25363771297505,2.8155817385382402
83,0.33843871048563534,0.9586389927277482,5.25363771297505,2.8155817385382402
84,0.3357008339010495,0.9586389927277482,5.281343417141778,2.7528240258169565
85,0.40084199700713796,1.6183429757207834,5.441562233844366,2.795629445701274
86,0.4009645881289577,1.6183429757207834,5.441562233844366,2.7956294457012745
87,0.33843871048563534,0.9586389927277482,5.25363771297505,2.81558173853824
88,0.40011841453474617,1.6183429757207834,5.441562233844366,2.795629445701274
89,0.3388046322227733,0.9586389927277482,5.25363771297505,2.8155817385382402
90,0.3384933541317228,0.9586389927277482,5.25363771297505,2.8155817385382402
91,0.33762741564810766,0.9586389927277482,5.281343417141778,2.771011161085908
92,0.4009645881289577,1.6183429757207834,5.441562233844366,2.7956294457012736
93,0.33762094043419627,0.9586389927277482,5.281343417141778,2.771011161085908
94,0.3378671050194941,0.9586389927277482,5.25363771297505,2.8155817385382393
95,0.33762094043419627,0.9586389927277482,5.281343417141778,2.7710111610859074
96,0.3382147365675185,0.9586389927277482,5.281343417141778,2.771011161085908
97,0.40008471189931205,1.6183429757207834,5.441562233844366,2.795629445701274
98,0.3301133317555103,0.8625733133631504,5.281343417141778,2.7980278616728684
99,0.40008471189931205,1.6183429757207834,5.441562233844366,2.795629445701274
100,0.40011841453474617,1.6183429757207834,5.441562233844366,2.795629445701274
